"ISO2","Continent","time","GDP","logGDP","cumGDP","lagGDP"
"AF","AS",2010,1637.2971404244,7.4008020761249,10275.5335067826,1547.539119418
"AF","AS",2011,1695.1534360731,7.4355285384746,11970.6869428557,1637.2971404244
"AF","AS",2012,1893.0756814993,7.5459581300717,13863.762624355,1695.1534360731
"AG","AN",2003,19566.3293762526,9.88156547898856,19566.3293762526,NA
"AG","AN",2004,20395.4825388482,9.92306871113582,39961.8119151008,19566.3293762526
"AG","AN",2005,21414.2296934271,9.97181091898118,61376.0416085279,20395.4825388482
"AG","AN",2006,24016.3111357078,10.0864885091402,85392.3527442357,21414.2296934271
"AG","AN",2007,26007.8246843426,10.1661527211252,111400.177428578,24016.3111357078
"AG","AN",2008,25736.0162890626,10.1556467018477,137136.193717641,26007.8246843426
"AG","AN",2009,22388.9568647272,10.0163231191697,159525.150582368,25736.0162890626
"AG","AN",2010,20567.3593439683,9.9314606002677,180092.509926336,22388.9568647272
"AG","AN",2011,19987.9241389288,9.90288357712613,200080.434065265,20567.3593439683
"AG","AN",2012,20577.292106724,9.9319434218544,220657.726171989,19987.9241389288
"AL","EU",2003,6286.2048659645,8.74611280765758,6286.2048659645,NA
"AL","EU",2004,6699.2252935211,8.80974717086097,12985.4301594856,6286.2048659645
"AL","EU",2005,7119.289989435,8.87056327884862,20104.7201489206,6699.2252935211
"AL","EU",2006,7537.4543944238,8.9276397905261,27642.1745433444,7119.289989435
"AL","EU",2007,8055.8574644993,8.99415474115589,35698.0320078437,7537.4543944238
"AL","EU",2008,8747.2075457606,9.07648979078905,44445.2395536043,8055.8574644993
"AL","EU",2009,9129.175921074,9.11923070895384,53574.4154746783,8747.2075457606
"AL","EU",2010,9559.1572090637,9.16525484411157,63133.572683742,9129.175921074
"AL","EU",2011,9897.1799578006,9.20000514279702,73030.7526415426,9559.1572090637
"AL","EU",2012,10157.1638455842,9.22593453310645,83187.9164871268,9897.1799578006
"AM","AS",2003,4181.7196760488,8.33847784666796,4181.7196760488,NA
"AM","AS",2004,4635.3032855784,8.44145690964101,8817.0229616272,4181.7196760488
"AM","AS",2005,5296.8141279594,8.57486081087022,14113.8370895866,4635.3032855784
"AM","AS",2006,6019.8601248182,8.70281930295289,20133.6972144048,5296.8141279594
"AM","AS",2007,6877.3823683534,8.83599338881435,27011.0795827582,6019.8601248182
"AM","AS",2008,7382.5246353204,8.90687095060139,34393.6042180786,6877.3823683534
"AM","AS",2009,6357.8291251321,8.75744226554056,40751.4333432107,7382.5246353204
"AM","AS",2010,6507.9144023801,8.78077431557574,47259.3477455908,6357.8291251321
"AM","AS",2011,6812.3519559329,8.82649270749616,54071.6997015237,6507.9144023801
"AM","AS",2012,7290.6390715562,8.89434648529708,61362.3387730799,6812.3519559329
"AO","AF",2003,3818.6627403172,8.24765557233273,3818.6627403172,NA
"AO","AF",2004,4086.8583647202,8.31553182789165,7905.5211050374,3818.6627403172
"AO","AF",2005,4667.3457071331,8.44834581801531,12572.8668121705,4086.8583647202
"AO","AF",2006,5444.8902524324,8.60243287950414,18017.7570646029,4667.3457071331
"AO","AF",2007,6452.5600529523,8.77223223847736,24470.3171175552,5444.8902524324
"AO","AF",2008,7102.8703193976,8.86825425167186,31573.1874369528,6452.5600529523
"AO","AF",2009,7038.9574136513,8.85921534353319,38612.1448506041,7102.8703193976
"AO","AF",2010,7047.0519998811,8.86036465230946,45659.1968504852,7038.9574136513
"AO","AF",2011,7094.0843020383,8.86701651883193,52753.2811525235,7047.0519998811
"AO","AF",2012,7230.496547338,8.88606299154115,59983.7776998615,7094.0843020383
"AT","EU",2003,39732.7132163833,10.5899301378533,39732.7132163833,NA
"AT","EU",2004,40555.3863587272,10.6104238832431,80288.0995751105,39732.7132163833
"AT","EU",2005,41142.3025484065,10.6247921302457,121430.402123517,40555.3863587272
"AT","EU",2006,42311.038576705,10.6528032902506,163741.440700222,41142.3025484065
"AT","EU",2007,43673.541618359,10.6844977427644,207414.982318581,42311.038576705
"AT","EU",2008,44157.046218666,10.6955077905496,251572.028537247,43673.541618359
"AT","EU",2009,42335.5280492376,10.6533819191116,293907.556586485,44157.046218666
"AT","EU",2010,43005.5431072509,10.6690842958385,336913.099693735,42335.5280492376
"AT","EU",2011,44239.8643210035,10.6973815693064,381152.964014739,43005.5431072509
"AT","EU",2012,44504.850844977,10.7033534699657,425657.814859716,44239.8643210035
"AU","OC",2003,37035.0525991937,10.5196201107027,37035.0525991937,NA
"AU","OC",2004,38129.8147357427,10.5487517940867,75164.8673349364,37035.0525991937
"AU","OC",2005,38840.240718136,10.5672121200724,114005.108053072,38129.8147357427
"AU","OC",2006,39416.0365974169,10.5819280327148,153421.144650489,38840.240718136
"AU","OC",2007,40643.4508452552,10.6125929911784,194064.595495745,39416.0365974169
"AU","OC",2008,41311.9388812254,10.6289068142017,235376.53437697,40643.4508452552
"AU","OC",2009,41170.0484489402,10.6254662915653,276546.58282591,41311.9388812254
"AU","OC",2010,41329.9511537913,10.6293427256467,317876.533979701,41170.0484489402
"AU","OC",2011,41705.9974471296,10.6384002211174,359582.531426831,41329.9511537913
"AU","OC",2012,42529.8700472812,10.6579619326888,402112.401474112,41705.9974471296
"AW","AN",2011,36016.4837574639,10.491731994794,36016.4837574639,NA
"AZ","AS",2003,5891.1371083352,8.68120431545475,5891.1371083352,NA
"AZ","AS",2004,6435.4481294712,8.76957675699498,12326.5852378064,5891.1371083352
"AZ","AS",2005,8051.6748380625,8.99363540318999,20378.2600758689,6435.4481294712
"AZ","AS",2006,10711.1822716451,9.27904354685867,31089.442347514,8051.6748380625
"AZ","AS",2007,13243.2128559113,9.49124046288632,44332.6552034253,10711.1822716451
"AZ","AS",2008,14364.9942336723,9.57254956999822,58697.6494370976,13243.2128559113
"AZ","AS",2009,15393.8932908055,9.64172617020104,74091.5427279031,14364.9942336723
"AZ","AS",2010,15950.2574578784,9.67723024964249,90041.8001857815,15393.8932908055
"AZ","AS",2011,15754.1523626148,9.6648592515771,105795.952548396,15950.2574578784
"AZ","AS",2012,15888.2179950886,9.67333310692903,121684.170543485,15754.1523626148
"BA","EU",2003,6929.3234780174,8.84351746519888,6929.3234780174,NA
"BA","EU",2004,7369.1422605554,8.90505659585347,14298.4657385728,6929.3234780174
"BA","EU",2005,7751.3501703907,8.95562232270791,22049.8159089635,7369.1422605554
"BA","EU",2006,8241.8564444838,9.01698089418869,30291.6723534473,7751.3501703907
"BA","EU",2007,8820.2109594831,9.08480106702354,39111.8833129304,8241.8564444838
"BA","EU",2008,9316.2406701935,9.13951446474026,48428.1239831239,8820.2109594831
"BA","EU",2009,9063.3412420191,9.11199312156035,57491.465225143,9316.2406701935
"BA","EU",2010,9144.6232554079,9.12092136319209,66636.0884805509,9063.3412420191
"BA","EU",2011,9248.0945947921,9.13217281953546,75884.183075343,9144.6232554079
"BA","EU",2012,9149.1655766828,9.121417960306,85033.3486520258,9248.0945947921
"BB","AN",2003,14521.5916847545,9.58339190253309,14521.5916847545,NA
"BB","AN",2004,14656.0753454946,9.59261022783237,29177.6670302491,14521.5916847545
"BB","AN",2005,15165.9054457083,9.62680512461849,44343.5724759574,14656.0753454946
"BB","AN",2006,15952.3381740361,9.6773606914526,60295.9106499935,15165.9054457083
"BB","AN",2007,16139.4071251721,9.68901920788854,76435.3177751656,15952.3381740361
"BB","AN",2008,16115.6331189582,9.68754508103338,92550.9508941238,16139.4071251721
"BB","AN",2009,15372.5319480535,9.64033755608557,107923.482842177,16115.6331189582
"BB","AN",2010,15335.0982212641,9.63789948156625,123258.581063441,15372.5319480535
"BB","AN",2011,15374.2134863361,9.64044693600598,138632.794549777,15335.0982212641
"BB","AN",2012,15298.7155167979,9.6355241507058,153931.510066575,15374.2134863361
"BD","AS",2003,1766.9677898028,7.47702024340584,1766.9677898028,NA
"BD","AS",2004,1850.5227858936,7.52322346512171,3617.4905756964,1766.9677898028
"BD","AS",2005,1934.7010427527,7.56770809365814,5552.1916184491,1850.5227858936
"BD","AS",2006,2038.273398667,7.61985835525978,7590.4650171161,1934.7010427527
"BD","AS",2007,2158.4808481191,7.67715994218299,9748.9458652352,2038.273398667
"BD","AS",2008,2264.8906333059,7.72528175123519,12013.8364985411,2158.4808481191
"BD","AS",2009,2354.7592946727,7.76419379089662,14368.5957932138,2264.8906333059
"BD","AS",2010,2459.2743412011,7.80762160215871,16827.8701344149,2354.7592946727
"BD","AS",2011,2588.5004511347,7.85883401062616,19416.3705855496,2459.2743412011
"BD","AS",2012,2724.6377716193,7.91009077041553,22141.0083571689,2588.5004511347
"BE","EU",2003,38254.6792010443,10.5520211638262,38254.6792010443,NA
"BE","EU",2004,39397.6525808282,10.5814615143443,77652.3317818725,38254.6792010443
"BE","EU",2005,39923.6163016965,10.5947233150423,117575.948083569,39397.6525808282
"BE","EU",2006,40704.3880998537,10.6140911813402,158280.336183423,39923.6163016965
"BE","EU",2007,41618.9099734504,10.6363099096347,199899.246156873,40704.3880998537
"BE","EU",2008,41685.0587194491,10.6378980394907,241584.304876322,41618.9099734504
"BE","EU",2009,40268.1915033073,10.6033171435574,281852.496379629,41685.0587194491
"BE","EU",2010,40807.4840851632,10.6166207770303,322659.980464793,40268.1915033073
"BE","EU",2011,40997.4571940415,10.6212653241056,363657.437658834,40807.4840851632
"BE","EU",2012,40739.3792746532,10.6149504534019,404396.816933487,40997.4571940415
"BF","AF",2003,1178.5633483657,7.07205147431778,1178.5633483657,NA
"BF","AF",2004,1195.9022912994,7.0866562349353,2374.4656396651,1178.5633483657
"BF","AF",2005,1261.9561416837,7.14041828947325,3636.4217813488,1195.9022912994
"BF","AF",2006,1308.3398439829,7.17651431782868,4944.7616253317,1261.9561416837
"BF","AF",2007,1316.2110855798,7.18251249839941,6260.9727109115,1308.3398439829
"BF","AF",2008,1352.2204800977,7.20950332030264,7613.1931910092,1316.2110855798
"BF","AF",2009,1352.1669000719,7.20946369578272,8965.3600910811,1352.2204800977
"BF","AF",2010,1417.7012385896,7.25679199278449,10383.0613296707,1352.1669000719
"BF","AF",2011,1435.3593643803,7.26917052498141,11818.420694051,1417.7012385896
"BF","AF",2012,1527.8557280729,7.33162054646827,13346.2764221239,1435.3593643803
"BG","EU",2003,10828.8409695332,9.2899683139109,10828.8409695332,NA
"BG","EU",2004,11602.0537938498,9.35893741261669,22430.894763383,10828.8409695332
"BG","EU",2005,12358.5231142096,9.42210123473067,34789.4178775926,11602.0537938498
"BG","EU",2006,13228.0356107876,9.49009376617453,48017.4534883802,12358.5231142096
"BG","EU",2007,14429.7828099516,9.57704960036924,62447.2362983318,13228.0356107876
"BG","EU",2008,15367.6652514303,9.64002092202937,77814.9015497621,14429.7828099516
"BG","EU",2009,14691.7999370596,9.59504478971232,92506.7014868217,15367.6652514303
"BG","EU",2010,14885.7463921109,9.60815941610342,107392.447878933,14691.7999370596
"BG","EU",2011,15278.438477765,9.63419786363482,122670.886356698,14885.7463921109
"BG","EU",2012,15442.8269005261,9.64489989623226,138113.713257224,15278.438477765
"BH","AS",2003,43914.4301898531,10.6899982509705,43914.4301898531,NA
"BH","AS",2004,44206.1183563653,10.6966184828382,88120.5485462184,43914.4301898531
"BH","AS",2005,44030.7323482615,10.6926431315495,132151.28089448,44206.1183563653
"BH","AS",2006,43358.2570793603,10.6772524387964,175509.53797384,44030.7323482615
"BH","AS",2007,43251.3717347392,10.6747842282672,218760.909708579,43358.2570793603
"BH","AS",2008,42506.7747208338,10.6574187474049,261267.684429413,43251.3717347392
"BH","AS",2009,40824.5327880826,10.6170384735131,302092.217217496,42506.7747208338
"BH","AS",2010,40552.8771601848,10.6103620104219,342645.094377681,40824.5327880826
"BH","AS",2011,40083.3778671827,10.5987170103309,382728.472244863,40552.8771601848
"BH","AS",2012,40732.171464966,10.6147735128714,423460.643709829,40083.3778671827
"BI","AF",2003,699.5887874965,6.55049271599557,699.5887874965,NA
"BI","AF",2004,709.3412588542,6.56433673492772,1408.9300463507,699.5887874965
"BI","AF",2005,691.811822867,6.53931398636426,2100.7418692177,709.3412588542
"BI","AF",2006,704.3896414812,6.55733167106418,2805.1315106989,691.811822867
"BI","AF",2007,712.7773252448,6.56916906482683,3517.9088359437,704.3896414812
"BI","AF",2008,723.0632576064,6.58349671156299,4240.9720935501,712.7773252448
"BI","AF",2009,722.7975543542,6.58312917514041,4963.7696479043,723.0632576064
"BI","AF",2010,725.2940768533,6.58657719585774,5689.0637247576,722.7975543542
"BI","AF",2011,731.329864173,6.59486460854551,6420.3935889306,725.2940768533
"BI","AF",2012,736.8432947479,6.60237524373037,7157.2368836785,731.329864173
"BJ","AF",2003,1593.8253793736,7.37389230465014,1593.8253793736,NA
"BJ","AF",2004,1590.2130365913,7.3716232715166,3184.0384159649,1593.8253793736
"BJ","AF",2005,1583.8852847497,7.36763614850795,4767.9237007146,1590.2130365913
"BJ","AF",2006,1592.4589066446,7.37303458280858,6360.3826073592,1583.8852847497
"BJ","AF",2007,1615.6519925747,7.38749386476014,7976.0345999339,1592.4589066446
"BJ","AF",2008,1646.413041276,7.40635428613442,9622.4476412099,1615.6519925747
"BJ","AF",2009,1641.3332480035,7.40326414664811,11263.7808892134,1646.413041276
"BJ","AF",2010,1636.5535794811,7.40034783369315,12900.3344686945,1641.3332480035
"BJ","AF",2011,1643.3101182838,7.40446785146385,14543.6445869783,1636.5535794811
"BJ","AF",2012,1685.2974288289,7.42969734283487,16228.9420158072,1643.3101182838
"BM","AN",2003,54549.8011627024,10.9068693462079,54549.8011627024,NA
"BM","AN",2004,55452.6388804958,10.9232845819166,110002.440043198,54549.8011627024
"BM","AN",2005,56017.19161965,10.9334139158125,166019.631662848,55452.6388804958
"BM","AN",2006,58784.5932914465,10.9816350807008,224804.224954295,56017.19161965
"BM","AN",2007,60117.4599095649,11.0040555926344,284921.68486386,58784.5932914465
"BM","AN",2008,60675.9820859495,11.0133032164704,345597.666949809,60117.4599095649
"BM","AN",2009,57151.9191321066,10.9534682492734,402749.586081916,60675.9820859495
"BM","AN",2010,56395.0078003539,10.9401359193904,459144.59388227,57151.9191321066
"BM","AN",2011,54984.5103947777,10.9148067953638,514129.104277047,56395.0078003539
"BM","AN",2012,52118.6402276982,10.8612779416371,566247.744504745,54984.5103947777
"BN","AS",2003,76736.7192522661,11.248135611418,76736.7192522661,NA
"BN","AS",2004,75595.7647779585,11.2331555391428,152332.484030225,76736.7192522661
"BN","AS",2005,74440.7285978171,11.2177584984275,226773.212628042,75595.7647779585
"BN","AS",2006,76287.0553114609,11.2422585477217,303060.267939503,74440.7285978171
"BN","AS",2007,75054.3129957519,11.2259673037082,378114.580935255,76287.0553114609
"BN","AS",2008,72350.9582551207,11.1892839766868,450465.539190375,75054.3129957519
"BN","AS",2009,69924.0278041154,11.1551646145644,520389.566994491,72350.9582551207
"BN","AS",2010,70636.4704591218,11.1653018688416,591026.037453612,69924.0278041154
"BN","AS",2011,71991.0849847106,11.1842975706751,663017.122438323,70636.4704591218
"BN","AS",2012,71664.3739940364,11.1797490271491,734681.496432359,71991.0849847106
"BO","SA",2003,4366.6075092944,8.38174167293953,4366.6075092944,NA
"BO","SA",2004,4464.2634895495,8.40385952775593,8830.8709988439,4366.6075092944
"BO","SA",2005,4578.3789729083,8.42910027841186,13409.2499717522,4464.2634895495
"BO","SA",2006,4715.9893213503,8.45871399730998,18125.2392931025,4578.3789729083
"BO","SA",2007,4850.1856949177,8.48677227081047,22975.4249880202,4715.9893213503
"BO","SA",2008,5065.869678404,8.53028110547827,28041.2946664242,4850.1856949177
"BO","SA",2009,5152.4632881949,8.54723018769215,33193.7579546191,5065.869678404
"BO","SA",2010,5278.8855461114,8.57147028360949,38472.6435007305,5152.4632881949
"BO","SA",2011,5461.7526319371,8.6055250120914,43934.3961326676,5278.8855461114
"BO","SA",2012,5650.4307502117,8.63948706020997,49584.8268828793,5461.7526319371
"BR","SA",2003,11125.3839791674,9.31698462142015,11125.3839791674,NA
"BR","SA",2004,11616.8010417034,9.36020769488867,22742.1850208708,11125.3839791674
"BR","SA",2005,11846.2066822257,9.37976298411217,34588.3917030965,11616.8010417034
"BR","SA",2006,12184.3880729581,9.40791074509847,46772.7797760546,11846.2066822257
"BR","SA",2007,12800.3495692253,9.45722775963052,59573.1293452799,12184.3880729581
"BR","SA",2008,13337.8819479836,9.49836353234963,72911.0112932635,12800.3495692253
"BR","SA",2009,13175.5573607828,9.4861186769385,86086.5686540463,13337.8819479836
"BR","SA",2010,14043.3730871341,9.54990589709616,100129.94174118,13175.5573607828
